"Variable","Importance"
"RN7SKP148",0
"HRH2",0
"CPLX2",0
"THOC3",-2.22288085358624e-06
"FAM153B",0
"SIMC1",0
"KIAA1191",0
"ARL10",0
"MIR1271",0
"NOP16",0
"HIGD2A",3.26022525192649e-05
"CLTB",0
"FAF2",-0.000540901007705987
"RNF44",0
"CDHR2",0
"RN7SL684P",0
"GPRIN1",0
"SNCB",0
"EIF4E1B",0
"HK3",0
"MIR4281",0
"TSPAN17",-2.07468879668049e-05
"UNC5A",0
"UIMC1",0
"ZNF346",0
"FGFR4",0
"NSD1",0
"MXD3",0
"RAB24",0
"PRELID1",0
"LMAN2",0
"RGS14",-0.000122999407231772
"SLC34A1",0
"F12",0
"GRK6",0
"PFN3",0.000111144042679312
"PRR7",-7.55779490219322e-05
"DBN1",0
"PDLIM7",0
"DOK3",0
"DDX41",0
"FAM193B",0
"TMED9",0
"B4GALT7",0
"FAM153A",0
"PROP1",0
"FAM153C",0
"N4BP3",0
"RMND5B",0
"NHP2",0
"HNRNPAB",0
"PHYKPL",0
"COL23A1",0
"RN7SL646P",0
"CLK4",7.70598695909908e-05
"ZNF354A",0
"AACSP1",0
"ZNF354B",0
"ZFP2",0
"ZNF454",0
"GRM6",0
"ZNF879",0
"ZNF354C",0
"ADAMTS2",0
"RUFY1",0
"HNRNPH1",0
"C5orf60",0
"CANX",0
"CBY3",0
"HMGB3P22",0
"MAML1",0
"LTC4S",0
"MGAT4B",0
"MIR1229",0
"SQSTM1",0
"C5orf45",0
"RN7SKP150",0
"TBC1D9B",0
"RNF130",0
"MIR340",0
"RASGEF1C",0
"MAPK9",0
"GFPT2",0
"CNOT6",9.48429164196807e-05
"SCGB3A1",0
"FLT4",0
"MGAT1",0
"OR2Y1",0
"LINC00847",0
"ZFP62",0
"BTNL8",0
"BTNL3",0
"BTNL9",0
"GNB2L1",0
"MIR4638",0
"OR2V1",0
"OR2V2",0
"OR4F3",-1.40782454060462e-05
"SNORD96A",0
"TRIM41",0
"TRIM52",0
"TRIM7",0
"DUSP22",0.000132631890930646
"EXOC2",0
"HUS1B",0
"IRF4",0
"FOXQ1",0
"FOXF2",-3.70480142264373e-05
"RN7SL352P",9.63248369887371e-05
"FOXC1",0
"GMDS",-0.000185981031416717
"C6orf195",0
"MYLK4",0
"WRNIP1",0
"SERPINB1",0
"MIR4645",0
"SERPINB9",0
"SERPINB6",0
"NQO2",0
"RIPK1",0
"RNA5SP201",0
"BPHL",0
"TUBB2A",0
"TUBB2B",0
"PSMG4",0
"SLC22A23",0
"PXDC1",-0.000143746295198577
"FAM50B",0
"PRPF4B",0
"FAM217A",0
"C6orf201",0
"ECI2",0
"RNA5SP202",0
"CDYL",0
"RPP40",0
"PPP1R3G",0
"LYRM4",0
"MIR3691",0
"FARS2",0
"RN7SL221P",0
"NRN1",0
"F13A1",0
"MIR5683",1.25963248369887e-05
"LY86",0
"RN7SL554P",0
"RREB1",0
"SSR1",0
"CAGE1",0
"RIOK1",0
"DSP",0
"SNRNP48",0
"BMP6",0
"TXNDC5",0
"BLOC1S5",0
"EEF1E1",0
"SLC35B3",-0.000247480735032603
"HULC",0
"OFCC1",0
"RNU6ATAC21P",0
"TFAP2A",0
"LINC00518",0
"MIR5689",0
"GCNT2",0
"C6orf52",0
"GCNT6",0
"PAK1IP1",0
"TMEM14C",0
"SYCP2L",0
"TMEM14B",0
"RNA5SP203",0
"MAK",0
"GCM2",-0.000111885002963842
"ELOVL2",-0.000114848844101956
"SMIM13",0
"NEDD9",0
"TMEM170B",0
"ADTRP",0
"HIVEP1",0
"EDN1",0
"RN7SKP293",0
"PHACTR1",0
"TBC1D7",0.00010669828097214
"GFOD1",-8.00237107291046e-05
"RN7SKP204",-7.40960284528747e-07
"SIRT5",2.51926496739774e-05
"NOL7",0
"RANBP9",0
"MCUR1",0
"RNF182",0
"CD83",0
"RN7SL332P",4.59395376407823e-05
"JARID2",0
"DTNBP1",0
"MYLIP",-2.07468879668049e-05
"MIR4639",0
"GMPR",0
"ATXN1",0
"STMND1",0
"RBM24",0
"CAP2",0
"FAM8A1",0
"NUP153",0
"RNA5SP204",0
"KIF13A",0
"NHLRC1",0
"TPMT",0
"KDM1B",1.48192056905749e-05
"DEK",0
"RNF144B",0
"MIR548A1",0
"RNA5SP205",0
"ID4",0
"MBOAT1",0
"E2F3",-1.70420865441612e-05
"RN7SL128P",0
"CDKAL1",0
"SOX4",0
"LINC00340",0
"RN7SKP240",0
"PRL",0
"HDGFL1",0
"NRSN1",0
"DCDC2",0
"KAAG1",-2.00059276822762e-05
"MRS2",0
"GPLD1",0
"ALDH5A1",0
"KIAA0319",0
"TDP2",0
"ACOT13",0.000304534676941316
"C6orf62",0
"GMNN",-0.000188203912270303
"FAM65B",0
"RN7SL334P",0
"CMAHP",0
"RNY5P5",0
"LRRC16A",-4.00118553645534e-05
"HIST1H2AA",0
"HIST1H2BA",0
"SCGN",0
"SLC17A4",0
"SLC17A1",-9.41019561351508e-05
"SLC17A3",0
"SLC17A2",0
"TRIM38",0
"HIST1H1A",0
"HIST1H3A",-6.74273858921159e-05
"HIST1H4A",0
"HIST1H4B",0
"HIST1H2AB",0
"HIST1H3B",0
"HIST1H1C",0
"HIST1H2BB",0
"HIST1H3C",0
"HFE",0
"HIST1H4C",0
"HIST1H1T",0
"HIST1H2BC",0
"HIST1H2AC",0
"HIST1H1E",-6.07587433313572e-05
"HIST1H2BD",7.55779490219322e-05
"HIST1H2BE",2.14878482513337e-05
"HIST1H4D",0
"HIST1H3D",0.000111885002963841
"HIST1H2AD",0
"HIST1H2BF",0
"HIST1H4E",0
"HIST1H2BG",0
"HIST1H2AE",0
"HIST1H3E",0
"HIST1H1D",0
"HIST1H4F",-8.15056312981621e-06
"HIST1H4G",-8.29875518672207e-05
"HIST1H3F",-6.74273858921159e-05
"HIST1H2BH",0
"HIST1H2BI",0
"HIST1H3G",0
"HIST1H4H",-0.000266004742145821
"BTN3A2",0
"BTN2A2",0
"BTN3A1",0
"BTN2A1",0
"BTN2A3P",0
"BTN3A3",0
"BTN1A1",0
"HCG11",0
"HMGN4",0
"ABT1",0
"ZNF322",0
"GUSBP2",4.89033787788973e-05
"LINC00240",0
"TRNAI2",-0.000112625963248371
"HIST1H2BJ",0
"HIST1H2AG",0
"HIST1H2BK",0
"HIST1H4I",0.000158565500889153
"HIST1H2AH",0
"MIR3143",0
"PRSS16",0
"POM121L2",0
"ZNF391",0
"ZNF184",0
"TRNAI6",0
"HIST1H2AI",0
"HIST1H2AJ",0
"HIST1H2BL",-6.29816241849435e-05
"HIST1H2BM",0
"HIST1H3H",0
"HIST1H4J",0
"HIST1H4K",-2.44516893894486e-05
"HIST1H2AK",0
"HIST1H2BN",0
"HIST1H2AL",0
"HIST1H1B",0
"HIST1H3I",0
"HIST1H4L",0
"HIST1H3J",0
"HIST1H2AM",0
"HIST1H2BO",1.18553645524599e-05
"OR2B2",0
"OR2B6",0
"ZNF165",0
"ZSCAN12P1",0
"ZSCAN16",0
"ZKSCAN8",-0.000660195613515115
"ZNF192P1",0
"ZSCAN9",0
"ZKSCAN4",0
"NKAPL",0
"PGBD1",0
"ZSCAN31",0
"ZKSCAN3",6.66864256075872e-05
"ZSCAN12",0
"ZSCAN23",0
"GPX6",0
"GPX5",0
"SCAND3",0.000105216360403083
"LINC00533",0
"HCG14",0
"TRIM27",-9.26200355660944e-05
"C6orf100",0
"RN7SL471P",0
"HCG15",0
"HCG16",0
"ZNF311",0
"OR2W1",0
"OR2B3",1.77830468286899e-05
"OR2J1",0
"OR2J2",0
"OR2J3",0
"OR14J1",0
"OR5V1",0.000308980438648488
"OR12D3",0
"OR12D2",0
"OR12D1P",0
"OR11A1",0
"OR10C1",0
"OR2H1",0
"MAS1L",0
"GABBR1",0
"UBD",0
"OR2H2",0
"SNORD32B",0
"MOG",6.59454653230585e-05
"ZFP57",0
"HCG9",0
"ZNRD1",-0.00030823947836396
"PPP1R11",0.000213396561944281
"RNF39",6.29816241849435e-05
"TRIM31",0
"TRIM40",0
"TRIM10",0.000134854771784233
"TRIM15",0
"TRIM26",0
"HCG17",0
"HCG18",0
"RPP21",0
"TRIM39",0
"GNL1",0
"PRR3",0
"ABCF1",0
"MIR877",0
"PPP1R10",0
"MRPS18B",0
"ATAT1",0
"C6orf136",7.18731475992895e-05
"DHX16",-5.92768227622997e-05
"NRM",0
"PPP1R18",0.000489774748073504
"MDC1",0
"TUBB",0
"FLOT1",0
"IER3",0
"RN7SL353P",-0.000263781861292236
"HCG20",0
"LINC00243",0
"DDR1",0
"RN7SKP186",0
"MIR4640",-2.00059276822762e-05
"GTF2H4",0
"VARS2",0
"SFTA2",0.000140782454060463
"DPCR1",-0.000117812685240071
"HCG21",-2.51926496739774e-05
"MUC21",0
"MUC22",0
"HCG22",0.000197836395969176
"C6orf15",-0.000126704208654416
"CDSN",0
"PSORS1C1",0
"PSORS1C2",0
"CCHCR1",0
"TCF19",0
"POU5F1",0
"PSORS1C3",0
"HCG27",0.000522377000592767
"ABHD16A",0
"AGER",0.000129668049792532
"AGPAT1",0
"AIF1",0
"APOM",0
"ATF6B",-0.00055720213396562
"ATP6V1G2",0
"BAG6",0
"BTNL2",0
"C2",-0.000105957320687611
"C4A",0
"C4B",-0.000173384706579728
"C6orf10",0
"C6orf25",0
"C6orf47",0
"C6orf48",0
"CFB",0
"CLIC1",-7.48369887374034e-05
"CSNK2B",-0.000149673977474808
"CYP21A1P",0
"CYP21A2",-0.000128927089508003
"DDAH2",0
"DDX39B",0
"DOM3Z",0
"EGFL8",0
"EHMT2",0
"FKBPL",0
"GPANK1",0
"GPSM3",0
"HCG23",0
"HCP5",0
"HSPA1A",0
"HSPA1B",0
"HSPA1L",0
"LSM2",0
"LST1",-0.00020080023710729
"LTA",0
"LTB",-0.000294902193242442
"LY6G5B",6.89093064611734e-05
"LY6G5C",0
"LY6G6C",0
"LY6G6D",0
"LY6G6E",0
"LY6G6F",0.000229697688203911
"MCCD1",-2.22288085358624e-05
"MEGT1",0
"MICA",0
"MICB",0
"MIR1236",0
"MIR3135B",0
"MIR4646",-0.000406046235921755
"MSH5",0
"NCR3",0
"NELFE",0
"NEU1",0
"NFKBIL1",0
"NOTCH4",0.000454208654416123
"PBX2",2.22288085358624e-06
"PPP1R2P1",0
"PPT2",0
"PRRC2A",0
"PRRT1",0
"PSMB8",0
"PSMB9",0
"RNA5SP206",8.96561944279783e-05
"RNF5",0
"SAPCD1",0
"SKIV2L",0
"SLC44A4",2.14878482513337e-05
"SNORD117",0
"SNORD48",0.000150414937759336
"SNORD52",-0.000159306461173682
"SNORD84",0
"STK19",0
"TAP1",3.11203319502074e-05
"TAP2",0
"TNF",0
"TNXB",-8.89152341434496e-06
"VARS",0
"VWA7",0
"ZBTB12",0
"BRD2",0
"HCG24",5.92768227622997e-06
"COL11A2",0
"RXRB",0
"HSD17B8",0
"RNY4P10",0
"SLC39A7",0
"RING1",0
"HCG25",0
"VPS52",0
"RPS18",0
"B3GALT4",0
"WDR46",2.29697688203911e-05
"PFDN6",0
"RGL2",0
"TAPBP",0
"DAXX",0
"ZBTB22",0
"KIFC1",0
"CUTA",0
"PHF1",0
"SYNGAP1",-0.000238589211618258
"MIR5004",0
"ZBTB9",0
"RN7SL26P",0
"BAK1",-0.000628334321280379
"GGNBP1",0
"LINC00336",-1.4819205690576e-05
"ITPR3",0
"MNF1",0
"SBP1",0.000160788381742739
"MIR3934",0
"IP6K3",0
"LEMD2",0
"MLN",-0.000246739774748074
"MIR1275",0
"GRM4",0
"HMGA1",0
"C6orf1",0
"NUDT3",0
"RPS10",0
"PACSIN1",0
"SPDEF",0.000112625963248371
"C6orf106",0
"RN7SL200P",-0.000253408417308831
"ANKS1A",0.000117812685240072
"SNRPC",0
"TAF11",-8.37285121517484e-05
"UHRF1BP1",0
"TCP11",0.000111885002963841
"SCUBE3",0.000220806164789568
"ZNF76",0
"DEF6",-0.000118553645524601
"PPARD",0
"FANCE",0
"RPL10A",0
"TEAD3",0
"TULP1",0
"FKBP5",0
"MIR5690",2.96384113811499e-06
"ARMC12",0
"CLPSL1",0
"CLPSL2",0
"CLPS",0
"LHFPL5",0
"SRPK1",0
"SLC26A8",2.22288085358624e-06
"MAPK14",0.000111144042679312
"MAPK13",0
"BRPF3",0
"PNPLA1",0.000273414344991109
"C6orf222",0
"ETV7",0
"PXT1",-2.66745702430349e-05
"KCTD20",0
"RN7SL502P",0
"STK38",0
"RN7SL748P",0
"SRSF3",0.000184499110847658
"MIR3925",0
"CDKN1A",0
"RAB44",0
"CPNE5",0
"PPIL1",-1.03734439834025e-05
"C6orf89",0
"PI16",-0.000105216360403082
"MTCH1",-0.000100029638411382
"FGD2",0
"COX6A1P2",0
"PIM1",0.000104475400118553
"TMEM217",0
"TBC1D22B",0
"RN7SL273P",0
"RNF8",0
"FTSJD2",0
"CCDC167",0
"MIR4462",0
"MDGA1",0
"ZFAND3",0
"RN7SL285P",0
"BTBD9",0
"GLO1",0
"DNAH8",-0.00028452874925904
"RN7SL465P",0.000168938944872555
"GLP1R",0
"SAYSD1",0
"KCNK5",0
"KCNK17",0
"KCNK16",0.000238589211618258
"KIF6",0
"DAAM2",-0.000182276229994073
"MOCS1",0
"TDRG1",0
"LINC00951",0
"LRFN2",0
"OARD1",0
"UNC5CL",0
"TSPO2",0
"APOBEC2",0.000330468286899823
"NFYA",-4.29756965026673e-05
"ADCY10P1",0.000169679905157084
"TREML1",0
"TREM2",0
"TREML2",-0.000320835803200948
"TREML3P",0.000151155898043864
"TREML4",0
"RNA5SP207",0
"TREM1",0
"NCR2",-3.85299347954948e-05
"FOXP4",0
"MIR4641",0
"MDFI",0
"TFEB",0
"PGC",0
"FRS3",0
"PRICKLE4",0
"TOMM6",0.000142264374629519
"USP49",0
"MED20",0
"BYSL",0
"CCND3",0
"TAF8",0
"C6orf132",0
"GUCA1A",-1.11144042679312e-05
"GUCA1B",0
"MRPS10",0
"TRERF1",0
"UBR2",-7.40960284528747e-06
"PRPH2",-9.1138114997037e-05
"TBCC",0
"GLTSCR1L",0
"RPL7L1",-0.000122999407231772
"C6orf226",6.07587433313572e-05
"PTCRA",0
"CNPY3",0
"GNMT",0
"PEX6",-0.000340100770598696
"PPP2R5D",0
"MEA1",0
"KLHDC3",0
"RRP36",-0.000130409010077059
"RN7SL403P",0
"CUL7",-3.26022525192649e-05
"KLC4",0
"MRPL2",0
"PTK7",0
"SRF",0.000105957320687611
"CUL9",0
"DNPH1",0
"TTBK1",0
"SLC22A7",0
"CRIP3",0
"ZNF318",-0.000257113218731475
"ABCC10",0
"DLK2",0
"TJAP1",0
"LRRC73",0
"POLR1C",0
"YIPF3",0
"XPO5",-6.00177830468285e-05
"POLH",1.18553645524599e-05
"GTPBP2",3.03793716656786e-05
"MAD2L1BP",0
"RSPH9",0
"MRPS18A",0
"VEGFA",0
"C6orf223",0
"MRPL14",0
"TMEM63B",9.33609958506232e-05
"CAPN11",0
"SLC29A1",0
"HSP90AB1",0
"MIR4647",3.85299347954948e-05
"SLC35B2",0
"NFKBIE",0
"TMEM151B",0
"TCTE1",0
"AARS2",0.000454208654416123
"SPATS1",0
"CDC5L",0
"MIR4642",0
"SUPT3H",6.37225844694722e-05
"MIR586",-8.89152341434496e-06
"RUNX2",-1.40782454060462e-05
"CLIC5",0
"ENPP4",0
"ENPP5",0.000306016597510373
"RCAN2",0
"CYP39A1",0
"SLC25A27",0
"TDRD6",0
"PLA2G7",0
"ANKRD66",0
"MEP1A",0
"GPR116",0
"GPR110",-5.63129816241847e-05
"TNFRSF21",0
"CD2AP",0
"GPR111",0
"GPR115",0
"RN7SKP116",0
"OPN5",0.000157824540604624
"PTCHD4",0
"MUT",0.000406787196206283
"CENPQ",0
"GLYATL3",0
"C6orf141",0
"RHAG",0
"CRISP2",0
"CRISP3",-6.1499703615886e-05
"PGK2",0
"CRISP1",0
"DEFB133",0
"DEFB114",0
"DEFB113",0
"DEFB110",0
"DEFB112",0
"TFAP2D",-0.000117812685240071
"TFAP2B",0.000171161825726142
"PKHD1",0
"RN7SL580P",0
"MIR206",0
"MIR133B",6.59454653230585e-05
"IL17A",0
"IL17F",0
"MCM3",-0.000302311796087731
"PAQR8",0
"EFHC1",0
"TRAM2",0
"TMEM14A",0
"GSTA1",3.85299347954959e-05
"GSTA2",1.85240071132187e-05
"GSTA5",0
"GSTA3",0
"GSTA4",0.000175607587433314
"RN7SK",0
"ICK",0
"FBXO9",-1.55601659751037e-05
"RN7SL244P",0
"GCM1",0
"ELOVL5",-9.63248369887371e-05
"MIR5685",0
"RN7SKP256",0
"GCLC",0
"KLHL31",0
"LRRC1",-1.03734439834025e-05
"MLIP",0
"TINAG",0
"FAM83B",0
"HCRTR2",0
"GFRAL",0.000540160047421459
"HMGCLL1",0.000410491997628927
"BMP5",0
"COL21A1",-0.000120035566093657
"DST",0
"BEND6",0
"KIAA1586",-0.000141523414344991
"ZNF451",4.96443390634271e-05
"BAG2",0.000466064018968584
"RAB23",-3.18612922347361e-05
"PRIM2",0
"LINC00680",6.00177830468285e-05
"MIR548U",-0.000243775933609958
"MTRNR2L9",0
"KHDRBS2",0.000120035566093657
"FKBP1C",0
"LGSN",0
"PTP4A1",1.48192056905749e-05
"PHF3",-6.22406639004147e-05
"EYS",0
"RNA5SP208",0.000256372258446947
"BAI3",0
"LMBRD1",0
"COL19A1",0
"COL9A1",0
"FAM135A",0.000147451096621222
"C6orf57",-0.000139300533491405
"SMAP1",0
"B3GAT2",0
"OGFRL1",0
"LINC00472",0
"MIR30C2",0
"MIR30A",2.29697688203911e-05
"RIMS1",-0.000605364552459988
"KCNQ5",-0.000488292827504446
"MIR4282",0
"KHDC1L",0
"KHDC1",-4.74214582098398e-05
"DPPA5",0
"KHDC3L",0
"OOEP",0
"DDX43",0.000398636633076467
"MB21D1",0
"MTO1",-0.000204505038529935
"EEF1A1",-0.000173384706579727
"SLC17A5",0
"CD109",0
"COL12A1",0
"COX7A2",0
"TMEM30A",0
"FILIP1",9.63248369887371e-06
"MIR4463",0
"SENP6",0
"RN7SKP163",0
"MYO6",0
"RNA5SP209",0
"IMPG1",0.000306016597510373
"HTR1B",0
"IRAK1BP1",0
"PHIP",0
"HMGN3",0
"LCA5",0
"SH3BGRL2",0
"ELOVL4",0
"TTK",0
"BCKDHB",-0.00013633669235329
"FAM46A",0
"RNA5SP210",0
"IBTK",0
"TPBG",0
"UBE3D",0
"DOPEY1",0.000120035566093657
"PGM3",0
"RWDD2A",-0.000576467101363367
"ME1",-3.11203319502074e-05
"PRSS35",0
"SNAP91",0
"RIPPLY2",0
"CYB5R4",0
"MRAP2",0
"KIAA1009",0
"TBX18",0
"NT5E",0
"SNX14",0.00024896265560166
"SYNCRIP",0
"SNHG5",0
"RN7SL643P",0
"HTR1E",0
"RN7SKP209",0
"CGA",0
"ZNF292",1.48192056905749e-06
"GJB7",0
"SMIM8",0
"C6orf163",0
"C6orf164",0
"CFAP206",0
"C6orf165",0
"SLC35A1",0
"RARS2",0
"ORC3",0
"AKIRIN2",0
"RN7SL183P",-0.00031416716064019
"SPACA1",-0.000838026081802016
"CNR1",5.48310610551273e-05
"RNGTT",0
"PNRC1",0
"RN7SL336P",0.00043197984588026
"SRSF12",0
"PM20D2",0
"GABRR1",0
"GABRR2",0
"UBE2J1",0
"RRAGD",-0.000156342620035567
"ANKRD6",0
"RN7SL11P",0
"LYRM2",0
"MDN1",0
"CASP8AP2",0
"GJA10",0
"BACH2",0
"RN7SKP110",0
"MIR4464",0
"MAP3K7",0
"MIR4643",0
"RN7SL415P",-0.000298606994665086
"EPHA7",0
"MANEA",0.000303052756372258
"FUT9",0
"RN7SL797P",0
"UFL1",0
"FHL5",0
"GPR63",0
"NDUFAF4",0
"RN7SL509P",0
"KLHL32",0
"MMS22L",2.14878482513337e-05
"MIR2113",0
"POU3F2",-0.000217101363366923
"FBXL4",0
"MIR548AI",0
"FAXC",0
"COQ3",0
"PNISR",0
"USP45",0.000386040308239478
"TSTD3",0
"CCNC",0
"PRDM13",0
"MCHR2",0
"SIM1",0
"ASCC3",0
"GRIK2",-0.00020746887966805
"HACE1",0
"LINC00577",-0.000219324244220509
"LIN28B",0.000140041493775934
"BVES",0
"POPDC3",0
"PREP",0
"RN7SKP211",0
"PRDM1",0
"ATG5",0
"RN7SL47P",-0.000102252519264967
"RNA5SP211",0
"AIM1",0
"RTN4IP1",0
"QRSL1",0
"MIR587",1.18553645524599e-05
"C6orf203",0
"BEND3",0
"PDSS2",0
"SOBP",0
"SCML4",0
"SEC63",0
"OSTM1",0
"NR2E1",0
"SNX3",4.44576170717248e-06
"RNA5SP212",0
"LACE1",2.22288085358624e-05
"FOXO3",0
"LINC00222",-1.48192056905749e-05
"ZNF259P1",0
"ARMC2",0
"SESN1",0
"CEP57L1",0
"C6orf183",0
"CCDC162P",0
"CD164",-0.000730586840545346
"PPIL6",0
"SMPD2",0
"MICAL1",0
"ZBTB24",0
"AK9",0
"FIG4",0.000560906935388263
"GPR6",7.63189093064609e-05
"WASF1",-9.9288678126852e-05
"CDC40",0
"METTL24",0
"DDO",0.000386781268524008
"SLC22A16",0
"RN7SL617P",0
"CDK19",0
"AMD1",0.000213396561944279
"GTF3C6",0
"RPF2",0.000203023117960878
"SLC16A10",0
"KIAA1919",0
"REV3L",0
"TRAF3IP2",0
"C6orf3",0
"FYN",0
"WISP3",0
"TUBE1",0
"FAM229B",0
"LAMA4",0
"RFPL4B",0
"MARCKS",0.000492738589211619
"HDAC2",-0.000421606401896858
"HS3ST5",0
"RNA5SP213",0
"FRK",0
"NT5DC1",2.29697688203911e-05
"COL10A1",0
"TSPYL4",0
"DSE",0
"TSPYL1",0
"FAM26F",0
"TRAPPC3L",0.000230438648488441
"FAM26E",0
"FAM26D",0
"RWDD1",0
"RSPH4A",0
"ZUFSP",0
"KPNA5",0
"FAM162B",-1.92649673977474e-05
"GPRC6A",0
"RFX6",0
"RNA5SP214",0
"VGLL2",0
"ROS1",0
"RN7SKP18",0
"RN7SKP51",0
"GOPC",0
"DCBLD1",0
"NUS1",0
"SLC35F1",0
"CEP85L",0
"MCM9",-0.000203764078245405
"PLN",0
"ASF1A",0
"FAM184A",0
"MIR548B",0
"MAN1A1",-6.22406639004147e-05
"MIR3144",-0.000351215174866627
"RNA5SP215",0
"TBC1D32",0
"SIGLECP3",-0.000137818612922348
"GJA1",-0.000669828097213989
"HSF2",0
"SERINC1",-0.000180794309425014
"PKIB",0
"RN7SL564P",0
"FABP7",0
"SMPDL3A",0
"CLVS2",0
"TRDN",0
"NKAIN2",0.000164493183165383
"RNF217",0.000852845287492591
"TPD52L1",0
"HDDC2",0.00034380557202134
"HEY2",0
"NCOA7",-0.00037344398340249
"RN7SKP56",0.000343064611736812
"HINT3",-0.000123740367516301
"RNA5SP216",0
"TRMT11",-4.81624184943685e-05
"CENPW",0
"MIR588",0.00030231179608773
"PRELID1P1",0
"RSPO3",-0.000451244813278009
"RNF146",0
"ECHDC1",0
"RNA5SP217",0
"SOGA3",0
"KIAA0408",3.11203319502074e-05
"C6orf58",0
"THEMIS",0
"PTPRK",0.000683165382335504
"LAMA2",8.44694724362771e-05
"ARHGAP18",0
"TMEM244",2.22288085358624e-05
"L3MBTL3",0
"SAMD3",3.70480142264373e-06
"TMEM200A",0.000418642560758744
"SMLR1",0
"EPB41L2",0
"AKAP7",-0.00078245406046236
"ARG1",0
"MED23",0
"ENPP3",-0.00025489033787789
"OR2A4",0
"CTAGE9",0
"MIR548H5",0
"ENPP1",-4.22347362181397e-05
"RN7SKP245",0
"CTGF",0
"MIR548AJ1",0
"MOXD1",0
"STX7",1.11144042679312e-05
"TAAR9",0
"TAAR8",0
"TAAR6",0
"TAAR5",0
"TAAR3",0
"TAAR2",0
"TAAR1",0
"VNN1",0
"VNN3",0
"VNN2",0.000222288085358624
"SLC18B1",0
"RPS12",0
"SNORD100",0
"SNORD101",0
"LINC00326",0
"EYA4",0
"TCF21",0
"TBPL1",0
"SLC2A12",0
"RN7SL408P",-0.000317871962062833
"SGK1",-0.000188944872554832
"RNA5SP218",0
"ALDH8A1",0.00056312981624185
"HBS1L",0
"MYB",0
"MIR548A2",0
"AHI1",0
"LINC00271",0
"PDE7B",0
"COX5BP2",0
"MTFR2",-2.88974510966211e-05
"BCLAF1",0
"MAP7",0
"MAP3K5",0
"RNA5SP219",-3.11203319502074e-05
"PEX7",0
"SLC35D3",0
"IL20RA",-0.000291197391819799
"IL22RA2",2.07468879668049e-05
"IFNGR1",0
"OLIG3",0
"TNFAIP3",0
"PERP",-0.00030231179608773
"KIAA1244",-2.96384113811499e-05
"PBOV1",0
"HEBP2",-0.000780972139893302
"NHSL1",0
"MIR3145",0
"CCDC28A",0
"ECT2L",0
"REPS1",0
"ABRACL",0
"HECA",0
"TXLNB",0
"CITED2",0
"RNA5SP220",0
"MIR3668",-0.000363070539419087
"MIR4465",0
"RN7SKP106",0
"NMBR",0.000641671606401897
"GJE1",-0.000120776526378186
"VTA1",0
"GPR126",-0.00018375815056313
"HIVEP2",0.000470509780675755
"AIG1",0
"ADAT2",0
"PEX3",0
"RNA5SP221",0
"FUCA2",9.33609958506232e-05
"PHACTR2",0
"LTV1",-0.000890634262003557
"ZC2HC1B",0
"PLAGL1",0
"SF3B5",0
"STX11",-0.000784676941315946
"UTRN",0.000397154712507409
"EPM2A",0
"FBXO30",0
"SHPRH",-0.000126704208654416
"GRM1",0
"RNA5SP222",0.000276378186129224
"RAB32",-0.000136336692353289
"ADGB",0
"STXBP5",0
"SAMD5",0
"SASH1",0
"UST",0.000237107291049201
"TAB2",0.000147451096621222
"RN7SL234P",-0.0002963841138115
"SUMO4",0
"ZC3H12D",0
"PPIL4",0
"GINM1",0
"KATNA1",-0.000359365737996443
"LATS1",-0.000177830468286899
"NUP43",0
"PCMT1",0
"LRP11",-0.000131890930646117
"RAET1E",0
"RAET1G",0
"ULBP2",0
"ULBP1",0
"RAET1K",0
"RAET1L",0
"ULBP3",-0.000341582691167754
"PPP1R14C",3.85299347954948e-05
"IYD",0.000978808535862478
"PLEKHG1",-0.000447540011855365
"MTHFD1L",-1.18553645524599e-05
"AKAP12",0
"RNY4P20",0
"RN7SKP268",8.22465915826909e-05
"ZBTB2",-0.000145969176052164
"RMND1",-0.000140041493775933
"C6orf211",0
"CCDC170",0.000547569650266746
"ESR1",0.000427534084173089
"SYNE1",2.51926496739774e-05
"RNA5SP223",0
"MYCT1",0
"VIP",0
"FBXO5",-0.000185240071132188
"MTRF1L",0
"RGS17",0
"RNA5SP224",0
"RNA5SP225",-0.000266004742145821
"OPRM1",6.66864256075872e-06
"IPCEF1",0
"CNKSR3",0
"SCAF8",0
"TIAM2",4.44576170717248e-06
"MIR1273C",0
"TFB1M",0
"CLDN20",0.00142412566686426
"NOX3",0
"MIR1202",-1.48192056905749e-06
"ARID1B",0
"MIR4466",0
"TMEM242",0
"ZDHHC14",-0.000207468879668049
"MIR3692",0
"SNX9",0
"SYNJ2",8.15056312981621e-06
"SERAC1",-0.000265263781861292
"GTF2H5",0
"TULP4",-0.000130409010077061
"RN7SL173P",0.000457913455838767
"TMEM181",-1.85240071132187e-05
"DYNLT1",0
"SYTL3",0
"EZR",0
"MIR3918",0
"OSTCP1",0
"C6orf99",4.37166567871972e-05
"RSPH3",-0.00082913455838767
"TAGAP",0
"FNDC1",-7.26141078838172e-05
"SOD2",3.40841730883223e-05
"RNU4ATAC18P",0
"WTAP",-0.000331209247184351
"ACAT2",0
"TCP1",0
"SNORA29",0
"MRPL18",-0.000174866627148785
"PNLDC1",0
"MAS1",0
"IGF2R",0
"AIRN",0
"SLC22A1",0
"SLC22A2",0
"SLC22A3",0
"LPAL2",0.000278601066982809
"LPA",0
